,Title,URL,Album,InAnAlbum,Lyrics
177,Novacane,https://genius.com/Frank-ocean-novacane-lyrics,"nostalgia,ULTRA.",True,"I think I started something, I got what I wanted
Did-didn't I can't feel nothing, superhuman
Even when I'm fucking, Viagra popping
Every single record, autotuning
Zero emotion, muted emotion
Pitch corrected, computed emotion, uh-huh
I blame it on the model broad with the Hollywood smile, ow
Stripper booty and a rack like wow, Brain like Berkeley
Met her at Coachella
I went to see Jigga, she went to see Z Trip, perfect
I took a seat on the ice cold lawn
She handed me a ice blue bong, whatever
She said she wanna be a dentist really badly
She's in school paying
For tuition, doing porn in the Valley, at least you workin'
But, girl, I can't feel my face
What are we smoking anyway?
She said ""don't let the high go to waste""
But can you taste a little taste
Novacane, baby, baby
Novacane, baby, I want you
Fuck me good, fuck me long, fuck me numb
Love me now, when I'm gone, love me none
Love me none, love me none
Numb, numb, numb, numb
Sink full of dishes, pacin' in the kitchen, cocaine for breakfast, yikes
Bed full of women, flip on a tripod, little red light on shootin'
I'm feelin' like Stanley Kubrick, this is some visionary shit
Been tryna film pleasure with my eyes wide shut but it keeps on movin'
I blame it on the model broad with the Hollywood smile
Stripper booty with a rack like wow, I'll never forget ya
You put me on a feelin' I never had, never had, never had 
And ever since I've been tryna get it back, and pick it up and put it back
Now I'm something like the chemist on campus
But there's no drug around quite like what I found in you, you
I still can't feel my face
What am I smokin' anyway? 
She said, ""Don't let the high go to waste"" 
But can you taste a little taste of
Novacane, baby, baby 
Novacane, baby, I want you
Fuck me good, fuck me long, fuck me numb
Love me now, when I'm gone, love me none
Love me none, love me none, numb, numb, numb, numb
Novacane, novacane, novacane, novacane, novacane 
Numb the pain, numb the pain, numb the pain, numb the pain, numb the pain 
Novacane, novacane, novacane, novacane, novacane
For the pain, for the pain 
Novacane, novacane 
Pretty girls involved with me
Making pretty love to me, pretty, pity pity
All the pretty girls involved with me
Making pretty love to me, pretty, pity pity
I can't feel a thing, can't feel, can't feel a thing
Can't feel a thing, can't feel, feel, feel, feel her
Can't feel, feel her
Novacane, novacane, novacane
I can't feel her
Novacane for the pain, for the pain
Can't, can't feel her, feel her, feel her
Novacane, novacane-cane"
188,Pilot Jones,https://genius.com/Frank-ocean-pilot-jones-lyrics,channel ORANGE,True,"We once had things in common
Now the only thing we share is the refrigerator
Ice cold, baby, I told you, I'm ice cold 
You out here flyin' high 
Go head, fly that thing!
High, high, yeah
But fly alone
You always smokin' in the house
What if my mother comes over?
You can't get up and get a job
'Cause this little hustle's getting you by
You're the dealer and the stoner
With the sweetest kiss I've ever known
I know what I was on
I had a Pilot Jones 
She took me high 
Then she took me home 
Pilot Jones, Pilot Jones
Tonight she came stumblin' across my lawn again
I just don't know why I keep on tryin' to keep a grown woman sober
See there you go reachin' up your blouse
And no, I don't want a child
But I ain't been touched in a while
By the dealer and the stoner
With the sweetest kiss I've ever known, ever known
I know what I was on 
I had a Pilot Jones 
She took me high 
Then she took me home 
Pilot Jones, Pilot Jones
In the sky up above, the birds
I saw the sky like I never seen before
You thought I was above you
Above this in so many ways
But if I got a condo on a cloud
Then I guess you can stay at my place
I'ma get one
I need ya
Admit it
You're my Pilot Jones"
189,Pink Matter,https://genius.com/Frank-ocean-pink-matter-lyrics,channel ORANGE,True,"And the peaches and the mangos
That you could sell for me
What do you think my brain is made for
Is it just a container for the mind?
This great grey matter
Sensei replied, ""What is your woman?
Is she just a container for the child?""
That soft pink matter
Cotton candy, Majin Buu, oh, oh, ohh
Close my eyes and fall into you, you, you
My God, she's giving me pleasure
What if the sky and the stars are for show
And the aliens are watching live
From the purple matter?
Sensei went quiet then violent
And we sparred until we both grew tired
Nothing mattered
Cotton candy, Majin Buu, oh, oh, oh, oh
Dim the lights and fall into you, you, you
My God, giving me pleasure
Pleasure, pleasure, pleasure
Pleasure over matter
Hey, hey
Since you been gone, I been having withdrawals
You were such a habit to call
I ain't myself at all, had to tell myself, ""Naw
She better with some fella with a regular job""
I didn't wanna get her involved
By dinner Mr. Benjamin was sitting in awe
Hopped into my car; drove far
Far's too close and I remember my memory's no sharp
Butter knife, what a life, anyway
I'm building y'all a clock, stop, what am I, Hemingway?
She had the kind of body that would probably intimidate
Any of 'em that were un-southern, not me, cousin
If models are made for modelin'
Thick girls are made for cuddlin'
Switch worlds and we can huddle then
Who needs another friend? I need to hold your hand
You'd need no other man, we'd flee to other lands
Grey matter
Blue used to be my favorite color
Now I ain't got no choice
Blue matter
You're good at being bad, you're bad at being good
For heaven's sakes, go to hell, nah, knock on wood, hey
You're good at being bad 
For heaven's sakes, go to hell
For heaven's sakes, go to hell
Knock, knock, knock, knock on wood
Well, frankly, when that ocean so mu'fucking good
Make her swab the mu'fucking wood
Make her walk the mu'fucking plank
Make her rob a mu'fucking bank
With no mask on and a rusty revolver"
191,Pink + White,https://genius.com/Frank-ocean-pink-white-lyrics,Blonde,True,"Yeah, yeah 
Yeah, yeah, yeah
That's the way every day goes
Every time we've no control
If the sky is pink and white
If the ground is black and yellow
It's the same way you showed me
Nod my head, don't close my eyes
Halfway on a slow move
It's the same way you showed me
If you could fly, then you'd feel south
Up north's getting cold soon
The way it is, we're on land
Still I'm someone to hold true
Keep you cool when it's still alive
Won't let you down when it's all ruin
Just the same way you showed me, showed me
You showed me love
Glory from above
Regard, my dear
It's all downhill from here
In the wake of a hurricane
Dark skin of a summer shade
Nosedive into flood lines
Tall tower of milk crates
It's the same way you showed me
Cannonball off the porch side
Older kids trying off the roof
Just the same way you showed me 
If you could die and come back to life
Up for air from the swimming pool
You'd kneel down to the dry land
Kiss the Earth that birthed you
Gave you tools just to stay alive
And make it out when the sun is ruined
That's the same way you showed me, showed me
You showed me love
Glory from above
Regard, my dear
It's all downhill from here
Remember life, remember how it was
Climb trees, Michael Jackson, it all ends here
Say what up to Matthew, to Shoob
Say what up to Danny
Say what up to life immortality
Bending up my Nikes
Running out the melpomene, nicotine
Stealing granny cigs 
Gimme something sweet
Bitch, I might like immortality
This is life, life immortality"
193,Pretty Sweet,https://genius.com/Frank-ocean-pretty-sweet-lyrics,Blonde,True,"Now, to the edge I'll race
To the end I'll make it
All the risk, I'll take it
Head bang with my faux friends
We pour a taste out for the dead
This is the blood, the body, the life right now
The height right now
Might be what I need
Might be what I need
Said you wanna hurt me now
You can't hurt me now
That might be what you need
What it means to be alive on this side
On this side
On this side
Fuck the other side
I'm on this side, I'm on this side, I'm on this side
How it feels to have arrived
I'm inside, I'm inside
Those are my niggas for life
Mothers of us be kind
To the fathers on whom we rely
Fathers of us be kind
To the mothers on whom we rely
Ah-hah, ah-hah, ah-hah, ah-hah
Ah-hah, ah-hah, ah-hah, ah-hah
We know you're sugar
We know you're sweet like a sucka
Pretty sweet, pretty sweet"
197,Pyramids,https://genius.com/Frank-ocean-pyramids-lyrics,channel ORANGE,True,"Set the cheetahs on the loose
There's a thief out on the move
Underneath our legion's view
They have taken Cleopatra
Run run run, come back for my glory
Bring her back to me
Run run run, the crown of our pharaoh
The throne of our queen is empty
We'll run to the future, shining like diamonds
In a rocky world, rocky-rocky world
Our skin like bronze and our hair like cashmere
As we march to the rhythm on the palace floor
Chandeliers inside the pyramids, tremble from the force
Cymbals crash inside the pyramids, voices fill up the halls
Set the cheetahs on the loose
There's a thief out on the move
Underneath our legion's view
They have taken Cleopatra, Cleopatra
The jewel of Africa, jewel
What good is a jewel that ain't still precious?
How could you run off on me? How could you run off on us?
You feel like God inside that gold
I found you laying down with Samson and his full head of hair
I found my black queen Cleopatra, bad dreams, Cleopatra
Remove her, send the cheetahs to the tomb
Our war is over, our queen has met her doom
No more, she lives no more, serpent in her room
No more, he has killed Cleopatra, Cleopatra
Big sun coming strong through the motel blinds
Wake up to your girl
For now, let's call her Cleopatra, Cleopatra
I watch you fix your hair
Then put your panties on in the mirror, Cleopatra
Then your lipstick, Cleopatra
Then your six-inch heels, catch her
She's headed to the pyramid
She's working at the pyramid tonight
Working at the pyramid
Working at the pyramid tonight
Working at the pyramid
Working at the pyramid tonight
Working at the pyramid
Working at the pyramid tonight
Working at the pyramid
Working at the pyramid tonight
Pimping in my convos
Bubbles in my champagne, let it be some jazz playing
Top floor motel suite twisting my cigars
Floor model TV with the VCR
Got rubies in my damn chain
Whip ain't got no gas tank but it still got woodgrain
Got your girl working for me
Hit the strip and my bills paid
That keep my bills paid
Hit the strip and my bills paid
Keep a nigga bills paid
She's working at the pyramid tonight
Working at the pyramid
Working at the pyramid tonight
Working at the pyramid
Working at the pyramid tonight
Working at the pyramid
Working at the pyramid tonight
Working at the pyramid
You showed up after work, I'm bathing your body
Touch you in places only I know
You're wet and you're warm just like our bathwater
Can we make love before you go?
The way you say my name makes me feel like
I'm that nigga but I'm still unemployed
You say it's big but you take it, ride cowgirl
But your love ain't free no more, baby
But your love ain't free no more
She's working at the pyramid tonight
Working at the pyramid
Working at the pyramid tonight
Working at the pyramid, that's right
Working at the pyramid tonight, yeah
Working at the pyramid
Working at the pyramid tonight
Working at the pyramid
Working at the pyramid tonight
Air guitar"
217,Seigfried,https://genius.com/Frank-ocean-seigfried-lyrics,Blonde,True,"The markings on your surface
Your speckled face
Flawed crystals hang from your ears
I couldn't gauge your fears
I can't relate to my peers
I'd rather live outside
I'd rather chip my pride than lose my mind out here
Maybe I'm a fool
Maybe I should move and settle
Two kids and a swimming pool
I'm not brave 
I'm not brave
I'm living over city
And taking in the homeless sometimes
Been living in an idea
An idea from another man's mind
Maybe I'm a fool
To settle for a place with some nice views
Maybe I should move, settle down
Two kids and a swimming pool
I'm not brave
I'd rather live outside
I'd rather live outside
I'd rather go to jail
I've tried hell 
What would you recommend I do?
This, this fe-, this feel
This feel, this feels
This feels how molly must feel
This feels how molly must feel
How molly must feel, this feels how molly must feel
How molly must feel
This is not my life
It's just a fond farewell to a friend
It's just a fond farewell to a friend
This is not my life
It's just a fond farewell to a friend
It's not what I'm like
It's just a fond farewell 
Speaking of Nirvana, it was there
Rare as the feathers on my dash from a phoenix
There with my crooked teeth and companion sleeping, yeah
Dreaming a thought that could dream about a thought
That could think of the dreamer that thought
That could think of dreaming and getting a glimmer of God
I be dreaming of dreaming a thought
That could dream about a thought
That could think of dreaming a dream
Where I cannot, where I cannot
Less morose and more present
Dwell on my gifts for a second, a moment
One solar flare, we're consumed
So why not spend this flammable paper on the film that's my life?
High flights, inhale the vapor, exhale once and think twice
Eat some shrooms, maybe have a good cry about you
See some colors, light hang glide off the moon 
I'd do anything for you
I'd do anything for you
I'd do anything for you
I'd do anything for you
I'd do anything for you, anything for you
I'd do anything for you, anything for"
218,Self Control,https://genius.com/Frank-ocean-self-control-lyrics,Blonde,True,"Poolside convo about your summer last night, ooh yeah
About your summer last night
Ain't give you no play, mm
Could I make you shive last night?
Could I make you shy on the last night, last night?
Could we make it in? Do we have time?
I'll be the boyfriend in your wet dreams tonight
Noses on a rail, little virgin wears the white
You cut your hair but you used to live a blonded life
Wish I was there, wish we'd grown up on the same advice
And our time was right
Keep a place for me, for me
I'll sleep between y'all, it's nothing
It's no thing, it's nothing
Keep a place for me, for me
Now and then you miss it, sounds make you cry
Some nights you dance with tears in your eyes
I came to visit, 'cause you see me like a UFO
That's like never, 'cause I made you use your self-control
And you made me lose my self-control, my self-control
Keep a place for me, for me
I'll sleep between y'all, it's no thing
Keep a place for me
It's no thing, it's nothing
It's no thing, it's nothing
Sometimes you'll miss it
And the sound will make you cry
And some nights you're dancing
With tears in your eyes
I, I, I know you gotta leave, leave, leave
Take down some summer time
Give us, just tonight, night, night
I, I, I know you got someone comin'
You're spittin' game, know you got it
I, I, I know you gotta leave, leave, leave
Take down some summer time
Give us, just tonight, night, night
I, I, I know you got someone comin'
You're spittin' game, know you got it
I, I, I know you gotta leave, leave, leave
Take down some summer time
Give us, just tonight, night, night
I, I, I know you got someone comin'
You're spittin' game, know you got it"
221,Sierra Leone,https://genius.com/Frank-ocean-sierra-leone-lyrics,channel ORANGE,True,"Spendin' too much time alone
Horses gallop to her throne
We're behaving like teenagers
Still inside our parents' homes
No, I don't live in Denver
And her pink skies will keep me warm
Sierra Leone
Sierra Leone
Tid bits of intuition that I be gettin' abandon mission
Abandon mission, you must be kiddin', this shit feelin' different
Shit feelin' too good to me
Glistening, shimmerin' underneath the sunlight, the sunlight
And a new day will bring about the dawn
And a new day will bring another crying babe into the world
Our daughter's reaching for your nipple 'cause it's time for her to eat 
Tonight I'll lay her in the cradle if it's time to go to sleep 
I'll sing a Lennon lullaby, she can have a pretty dream
Baby girl, if you knew what I know, knew what I know
Na, na na, na na, na...
Na, na na, na na, na..."
223,Skyline To,https://genius.com/Frank-ocean-skyline-to-lyrics,Blonde,True,"This is joy, this is summer
Keep alive, stay alive
Got your metal on, we're alone
Making sweet love, takin' time
'Til God strikes us
That's a pretty fucking fast year flew by
That's a pretty long third gear in this car
Glidin' on the five
The deer run across, kill the headlights
Pretty fucking, underneath moonlight now
Pretty fucking, sunrise in sight
In comes the morning, haunting us with the beams
Solstice ain't as far as it used to be
It begins to blur, we get older 
Summer's not as long as it used to be
Everyday counts like crazy 
Wanna get soaked?
Wanna film a tape on the speed boat?
We smell of Californication
Strike a pose
Everything grows in the Congo
Everything grows
Can you come when I call again?
On comes the evening, gold seeking ends
Piece in my hands worth twice than a friend
And two limbs over shoulder, carried away
Because I'm stronger and the Congo is dim 
In comes the morning 
In comes the morning "
228,Solo,https://genius.com/Frank-ocean-solo-lyrics,Blonde,True,"Hand me a towel, I'm dirty dancing by myself
Gone off tabs of that acid
Form me a circle, watch my Jagger
Might lose my jacket and hit a solo, one time
We too loud in public, them police turned down the function
Now we outside and the timing's perfect
Forgot to tell you, gotta tell you how much I vibe with you
And we don't gotta be solo
Now stay away from highways
My eyes like them red lights
Right now I prefer yellow
Redbone, so mellow
Fuck 'round, be cutting you
Think we were better off solo
I got that act right in the Windy City that night
No trees to blow through but blow me and I owe you
Two grams when the sun rise
Smoking good, rolling solo
Solo , solo 
S-solo , s-solo, 
It's hell on Earth and the city's on fire
Inhale, in hell there's heaven
There's a bull and a matador dueling in the sky
Inhale, in hell there's heaven
Oh, oh, oh, oh
Oh, oh, oh, oh
Solo, solo, solo, solo
I'm skipping showers and switching socks, sleeping good and long
Bones feeling dense as fuck, wish a nigga would cross
And catch a solo, on time
White leaf on my boxers, green leaf turn to vapors for the low
And that mean cheap, 'cause ain't shit free and I know it
Even love ain't, 'cause this nut cost, that clinic killed my soul
But you gotta hit the pussy raw though
Now your baby momma ain't so vicious
All she want is her picket fence
And you protest and you picket sign
But them courts won't side with you
Won't let you fly solo
I wanted that act right in Colorado that night
I brought trees to blow through, but it's just me and no you
Stayed up 'til my phone died, smoking big, rolling solo
It's hell on Earth and the city's on fire
Inhale, in hell there's heaven
There's a bull and a matador dueling in the sky
Inhale, in hell there's heaven
Oh, oh, oh, oh
Oh, oh, oh, oh
Solo, solo, solo, solo
By myself
Solo, solo, solo, solo"
229,Solo (Reprise),https://genius.com/Frank-ocean-solo-reprise-lyrics,Blonde,True,"Ayy, ayy, so now I'm—
So low that I can see under the skirt of an ant
So low that I don't get high no more
When I ""geronimo!,"" I just go ""heh""
Solo, my cup is a rojo, my cholo, my friend
So low that I can admit
When I hear that another kid is shot by the popo
It ain't an event no more
So low that no more high horses, so hard to wear Polo
When I do, I cut the pony off
Now there's a hole that once was a logo, how fitting
So low that I can give a fuck about what is trending
Tryna cut down on my spending
Regardless of winning, instead of pretending
And bending over backwards
Over half of these hoes had work done
Sayin' they want something real from a man
Just saying it, we being real persons
I hate that it's like this, I feel for you, ant
I don't know what it's like with a skirt on
So pardon me if I am being insensitive
But darling this only worsens
So low my halo stay way low, it feels like it's bent
So low that when they throw pussy or pesos
I pay no attention to it
So low that I am no rookie but feel like a kid
Lookin' at the other kids
With astonishment while I'm on punishment
Watchin' the summer come close to an end
After 20 years in, I'm so naïve I was under the impression
That everyone wrote they own verses
It's comin' back different and, yeah, that shit hurts me
I'm hummin' and whistlin' to those not deserving
I've stumbled and lived every word
Was I working just way too hard?"
232,Songs For Women,https://genius.com/Frank-ocean-songs-for-women-lyrics,"nostalgia,ULTRA.",True,"Haha
When I was younger, I used to wonder, like...
If I was singing songs just to sing the songs
Or if I was singing 'cause that's what the bitches wanted
I couldn't play guitar like Van Halen
Had no secret chords like Saint David
But you still came around, ate your lunch with me
Used to park your car to try the bus with me
But I would say, ""Girl, don't be dumb—
I'm riding shotgun""
We could go to my house after school
After school, after school
'Cause my dad don't clock off 'til late
Off 'til late, off 'til late
We could kick it in the living room
Looking through my whole vinyl collection
And you could teach me how to slow dance or something
And I'ma give you chills, harmonizing to Otis, Isley, Marvin
And every time somebody ask me
If I sing songs to get at women
I say, ""Yeah,"" they say, ""No fair, no fair, i's cheating""
I say, ""Shit, oh well, oh well,"" ha
And every time a nigga ask me
If I sing songs to get at women
I say, ""Yeah,"" they say, ""No fair, no fair, it's cheating""
I say, ""Boy, don't judge, 'cause, hell, if you were...""
'Cause, hell, if you were me, you'd be singin' to her
Like la-da, da-da-da
La-da, da-da-da
La-da, da-da-da
Now I'm in the lab, always working late
Always sleeping past the breakfast she makes
She used to stop by, come and holler at me
Put her purse down, and try to battle-rap me
She don't do that no more
No more, no more
Don't even listen to the songs I record
But she be banging that Drake in my car
I'm So Far Gone
She stay blasting Trey and his songs
All damn day long
It's like she never heard of me, heard of me
Now, every time somebody ask me
If I sing songs to get my women
I say, ""Naw,"" they say, ""Okay, I don't believe it""
I say ""Nope, I swear, I never do it""
And every time a nigga ask me
If I sing songs to get at women
I say, ""Naw,"" they say, ""Who do you think you kidding?
I know you, you stole my girlfriend""
Ah, ah
 Ooh, ah
Yeah
Fair enough
Fair enough
You see, I just don't play fair
But it's fair enough
'Cause your girl broke my heart in half
Ah, ah
I'm singing la-da, da-da ‘bout heartbreak
And now, I'm singing la-da, da-da 'bout love lost
Ooh, ooh-ooh
Ooh-ooh-ooh, ooh
Ooh-ooh-ooh, ooh, ooh-ooh
Ooh-ooh-ooh, ooh, ooh-ooh-ooh, ooh
Ooh-ooh-ooh, ooh, ooh-ooh, ooh, ooh-ooh, ooh
Damn
Haha
I'm saying though, like...
All I write is love songs
I mean, I try
I come to the studio
I—you know what I do
What you think I do it for? Huh?
Yeah, uh-huh
But you ain't listening, never
But if you were...
Might bug with it
Haha, yeah
All these songs for women
Songs for women
Songs for you, baby
For you"
233,Soul Calibur,https://genius.com/Frank-ocean-soul-calibur-lyrics,"nostalgia,ULTRA.",True,
237,Start,https://genius.com/Frank-ocean-start-lyrics,channel ORANGE,True,"They look like twins
That was embarrassing"
241,Strawberry Swing,https://genius.com/Frank-ocean-strawberry-swing-lyrics,"nostalgia,ULTRA.",True,"When we were kids, we handpainted strawberries on a swing
Every moment was so precious, then
I'm still kicking, I'm daydreaming on a strawberry swing
The entire Earth is fighting, all the world is at its end
Just in case an atom bomb comes falling on my lawn
I should say and you should hear, I've loved
I've loved the good times here, I've loved our good times here
Say hello, then say farewell to the places you know
We are all mortals, aren't we? Any moment this could go
Cry, cry, cry, ohh, even though that won't change a thing
But you should know, you should hear, that I have loved
I have loved the good times here, and I will miss our good times here
Spaceships are lifting off of a dying world
And millions are left behind while the sky burns
There wasn't room for you and I, only you, goodbye, goodbye
Ah, now the sky could be blue, I don’t mind
Without you it’s a waste of time
Could be blue, I don’t mind
Without you it’s a waste of time
The sky could be blue, could be gray
Without you I'm just miles away
The sky could be blue, I don’t mind
Without you it’s a waste of time"
242,Street Fighter,https://genius.com/Frank-ocean-street-fighter-lyrics,"nostalgia,ULTRA.",True,
247,Super Rich Kids,https://genius.com/Frank-ocean-super-rich-kids-lyrics,channel ORANGE,True,"Too many bottles of this wine we can't pronounce
Too many bowls of that green, no Lucky Charms
The maids come around too much
Parents ain't around enough
Too many joy rides in daddy's Jaguar
Too many white lies and white lines
Super rich kids with nothing but loose ends
Super rich kids with nothing but fake friends
Start my day up on the roof
There's nothing like this type of view
Point the clicker at the tube
I prefer expensive news
New car, new girl
New ice, new glass
New watch, good times babe
It's good times, yeah
She wash my back three times a day
This shower head feels so amazing
We'll both be high, the help don't stare
They just walk by, they must don't care
A million one, a million two
A hundred more will never do
Too many bottles of this wine we can't pronounce
Too many bowls of that green, no Lucky Charms
The maids come around too much
Parents ain't around enough
Too many joy rides in daddy's Jaguar
Too many white lies and white lines
Super rich kids with nothing but loose ends
Super rich kids with nothing but fake friends
Real love, I'm searching for a real love
Oh, real love, I'm searching for a real love
Oh, real love
Close your eyes to what you can't imagine
We are the Xanny-gnashing
Caddy-smashing, bratty ass
He mad, he snatched his daddy's Jag
And used that shit for batting practice
Adamant and he thrashing
Purchasing crappy grams with half the hand of cash you handed
Panic and patch me up
Pappy done latch-keyed us
Toying with Raggy Anns and Mammy done had enough
Brash as fuck, breachin' all these aqueducts
Don't believe us
Treat us like we can't erupt, yup
Polo sweats and Hermes blankets
Them label hoes be stealing my shit
And all they clothes revealing they tits
Pills, high enough to touch the rim in that bitch
We party in my living room
'Cause father is gone
And he left me this empire
That runs on its own
So all I got to do is whatever the fuck I want
All we ever do is whatever the fuck we want
We end our day up on the roof
I say I'll jump, I never do
But when I'm drunk I act a fool
Talking 'bout, do they sew wings on tailored suits
I'm on that ledge, she grabs my arm
She slaps my hand
It's good times, yeah
Sleeve rips off, I slip, I fall
The market's down like 60 stories
And some don't end the way they should
My silver spoon has fed me good
A million one, a million cash
Close my eyes and feel the crash
Too many bottles of this wine we can't pronounce
Too many bowls of that green, no Lucky Charms
The maids come around too much
Parents ain't around enough
Too many joy rides in daddy's Jaguar
Too many white lies and white lines
Super rich kids with nothing but loose ends
Super rich kids with nothing but fake friends
Real love, ain't that something rare
I'm searching for a real love, talking 'bout real love
Real love, yeah
Real love
I'm searching for a real love
Talkin' 'bout a real love"
249,Sweet Life,https://genius.com/Frank-ocean-sweet-life-lyrics,channel ORANGE,True,"The best song wasn't the single, but you weren't either
Livin' in Ladera Heights, the black Beverly Hills
Domesticated paradise, palm trees and pools
The water's blue, swallow the pill
Keepin' it surreal, whatever you like
Whatever feels good, whatever takes your mountain high
Keepin' it surreal, not sugar-free
My TV ain't HD, that's too real
Grapevine, mango, peaches, and limes, the sweet life
The sweet life, sweet life
Sweet life, sweet life
The sweet, sweet, sweet, sweet life
Sweet life, the sweet life
Sweetie pie
You've had a landscaper and a house keeper since you were born
The starshine always kept you warm
So why see the world, when you got the beach?
Don't know why see the world, when you got the beach
The sweet life
The best song wasn't the single
But you couldn't turn your radio down
Satellite need a receiver, can't seem to turn the signal fully off
Transmitting the waves
You're catching that breeze 'til you're dead in the grave
But you're keepin' it surreal, whatever you like
Whatever feels good, whatever takes you mountain high
Keepin' it surreal, not sugar-free
My TV ain't HD, that's too real
Grapevines, mango, peaches, and lime, a sweet life
A sweet life
A sweet life, yeah
A sweet life, a sweet life
A sweet life
Live and die in the life
You've had a landscaper and a house keeper since you were born 
The starshine always kept you warm
So why see the world, when you got the beach?
Don't know why see the world, when you got the beach?
The sweet life
And the water is exactly what I wanted 
It's everything I thought it would be 
But this neighborhood is gettin' trippier every day
The neighborhood is goin' ape shit crazy, ahh
You've had a landscaper and a house keeper since you were born
The starshine always kept you warm
So why see the world, when you got the beach?
Don't know why see the world, when you got the beach
The sweet life"
250,Swim Good,https://genius.com/Frank-ocean-swim-good-lyrics,"nostalgia,ULTRA.",True,"That's a pretty big trunk on my Lincoln town car, ain't it?
Big enough to take these broken hearts and put 'em in it
Now I'm drivin' 'round on the boulevard, trunk bleedin'
And every time the cops pull me over, they don't ever see them
They never see them
And I've got this black suit on
Roamin' around like I'm ready for a funeral
Five more miles 'til the road runs out
I'm about to drive in the ocean
I'ma try to swim from somethin' bigger than me
Kick off my shoes and swim good, and swim good
Take off this suit and swim good, and swim good, good
Got some pretty good beats on this 808 CD, yeah
Memory seats I'm sittin' on stay heated
I woulda put tints on my windows but what's the difference?
If I feel like a Ghost, no Swayze
Ever since I lost my baby
I've had this black suit on
Roamin' around like I'm ready for a funeral
One more mile 'til the road runs out
I'm about to drive in the ocean
I'ma try to swim from somethin' bigger than me
Kick off my shoes and swim good, and swim good
Take off this suit and swim good, and swim good, good
I'm goin' off 
Don't try stopping me
I'm goin' off 
Don't try saving 
No flares 
No vest 
And no fear
Waves are washin' me out
I'm about to drive in the ocean
I'ma try to swim from somethin' bigger than me
Kick off my shoes and swim good, and swim good
Take off this suit and swim good, and swim good, good
Don't die"
259,There Will Be Tears,https://genius.com/Frank-ocean-there-will-be-tears-lyrics,"nostalgia,ULTRA.",True,"There will be tears, I've no doubt
There may be smiles but a few
And when those tears have run out
We'll be numb and blue 
I can't be there with you, but I can dream
I can't be there with you, but I can dream
I can't be there with you, but I can dream
I can't be there with you, but I can dream
I can't be there with you, but I can dream
I can't be there with you, but I can dream
I still dream dream dream, I still dream
My grandaddy was a player, pretty boy in a pair of gators
See I met him later on, think it was 1991
The only dad I'd ever know, but pretty soon he'd be gone 
Hide my face, hide my face, can't let 'em see me crying
Cause these boys didn't have no fathers neither
And they weren't crying, my friend said it wasn't so bad
You can't miss what you ain't had, well I can, I'm sad and
There will be tears, I've no doubt
There may be smiles but a few
And when those tears have run out
You will be numb and blue
I can't be there, that's all you had to say to me was
You couldn't be there, why couldn't you say to me
You won't be there, you coulda warned me
You wouldn't be here right here, you wouldn't be here for me, No"
261,Thinkin Bout You,https://genius.com/Frank-ocean-thinkin-bout-you-lyrics,channel ORANGE,True,"A tornado flew around my room before you came
Excuse the mess it made, it usually doesn't rain in
Southern California, much like Arizona
My eyes don't shed tears, but boy, they pour when
I'm thinkin' 'bout you, ooh no, no, no
I've been thinkin' bout you, you know, know, know
I've been thinkin' bout you, do you think about me still?
Do ya, do ya?
Or do you not think so far ahead?
'Cause I been thinkin' bout forever, ooh
Or do you not think so far ahead?
'Cause I been thinkin' bout forever, ooh
No, I don't like you, I just thought you were cool enough to kick it
Got a beach house I could sell you in Idaho
Since you think I don't love you, I just thought you were cute
That's why I kissed you
Got a fighter jet, I don't get to fly it though, I'm lying down
Thinkin' 'bout you, ooh no, no, no
I've been thinkin' bout you, you know, know, know
I've been thinkin' bout you, do you think about me still?
Do ya, do ya?
Or do you not think so far ahead?
'Cause I been thinkin' bout forever, ooh
Or do you not think so far ahead?
'Cause I been thinkin' bout forever, ooh
Yes, of course, I remember, how could I forget how you feel? 
You know you were my first time, a new feel
It won't ever get old, not in my soul, not in my spirit, keep it alive
We'll go down this road 'til it turns from color to black and white
Or do you not think so far ahead?
'Cause I been thinkin' bout forever, ooh
Or do you not think so far ahead?
'Cause I been thinkin' bout forever, ooh"
290,We All Try,https://genius.com/Frank-ocean-we-all-try-lyrics,"nostalgia,ULTRA.",True,"I believe Jehovah Jireh
I believe there's heaven, I believe in war
I believe a woman's temple
Gives her the right to choose but baby don't abort
I believe that marriage isn't
Between a man and woman but between love and love
And I believe you when you say that you've lost all faith
But you must believe in something, something, something
You gotta believe in something, something, something
I still believe in man
A wise one asked me why
Cause I just don't believe we're wicked
I know that we sin but I do believe we try
We all try, the girls try, the boys try
Women try, men try, you and I try, try, we all try
I don't believe in time travel
I don't believe our nation's flag is on the moon
I don't believe our lives are simple
And I don't believe they're short, this is interlude
I don't believe my hands are cleanly
Can't believe that you would let me touch your heart
She didn't believe me when I said that I lost my faith
You must believe in something, something, something
You gotta believe in something, something, something
I still believe in man
A wise one asked me why
Cause I just don't believe we're wicked
I know that we sin but I do believe we try
We all try, the girls try, the boys try
Women try, men try, you and I try, try, we all try
Try to believe 
I do believe, I do believe"
292,White,https://genius.com/Frank-ocean-white-lyrics,channel ORANGE,True,
